 cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
126339339,"(1S,5S)-1,3,3-trimethyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-6-azabicyclo[3.2.1]octane-6-carboxamide","",476.600,C29H28N6O,83.900,865.000,3.900,36,1,5,1,"InChI=1S/C29H28N6O/c1-28(2)13-18-14-29(3,15-28)16-35(18)27(36)32-17-8-9-21-22(12-17)34-26-20-7-5-11-31-24(20)23-19(25(26)33-21)6-4-10-30-23/h4-12,18H,13-16H2,1-3H3,(H,32,36)/t18-,29+/m0/s1",C[C@@]12C[C@H](CC(C1)(C)C)N(C2)C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,IIWUZBCQMIOHIU-RBSBEOHCSA-N,"(1S,5S)-1,3,3-trimethyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-6-azabicyclo[3.2.1]octane-6-carboxamide",476.232,476.232,0,1,0,2,2,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126339621,"1-(2-Chlorophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",450.900,C25H15ClN6O,92.700,710.000,3.400,33,2,5,2,"InChI=1S/C25H15ClN6O/c26-17-7-1-2-8-18(17)32-25(33)29-14-9-10-19-20(13-14)31-24-16-6-4-12-28-22(16)21-15(23(24)30-19)5-3-11-27-21/h1-13H,(H2,29,32,33)",C1=CC=C(C(=C1)NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5)Cl,KCUACCSVYOTEMO-UHFFFAOYSA-N,"1-(2-chlorophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",450.1,450.1,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126339820,"1-(4-Ethoxyphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",460.500,C27H20N6O2,102.000,730.000,3.100,35,2,6,4,"InChI=1S/C27H20N6O2/c1-2-35-18-10-7-16(8-11-18)30-27(34)31-17-9-12-21-22(15-17)33-26-20-6-4-14-29-24(20)23-19(25(26)32-21)5-3-13-28-23/h3-15H,2H2,1H3,(H2,30,31,34)",CCOC1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,LAJLHLWNRIGBLZ-UHFFFAOYSA-N,"1-(4-ethoxyphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",460.165,460.165,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126340805,"Ethyl 1-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamothioyl)piperidine-4-carboxylate","",496.600,C27H24N6O2S,125.000,807.000,2.700,36,1,7,4,"InChI=1S/C27H24N6O2S/c1-2-35-26(34)16-9-13-33(14-10-16)27(36)30-17-7-8-20-21(15-17)32-25-19-6-4-12-29-23(19)22-18(24(25)31-20)5-3-11-28-22/h3-8,11-12,15-16H,2,9-10,13-14H2,1H3,(H,30,36)",CCOC(=O)C1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,LULDKTHXRPTGCM-UHFFFAOYSA-N,"ethyl 1-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamothioyl)piperidine-4-carboxylate",496.168,496.168,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126340951,"1-(3,4-Dimethylphenyl)-1-methyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",474.600,C28H22N6S,98.900,764.000,4.200,35,1,5,2,"InChI=1S/C28H22N6S/c1-16-8-10-19(14-17(16)2)34(3)28(35)31-18-9-11-22-23(15-18)33-27-21-7-5-13-30-25(21)24-20(26(27)32-22)6-4-12-29-24/h4-15H,1-3H3,(H,31,35)",CC1=C(C=C(C=C1)N(C)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5)C,MJHRFKOWXSCDJX-UHFFFAOYSA-N,"1-(3,4-dimethylphenyl)-1-methyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",474.163,474.163,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126341013,"1-[2-(Cyclohexen-1-yl)ethyl]-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",464.600,C27H24N6S,108.000,757.000,3.800,34,2,5,4,"InChI=1S/C27H24N6S/c34-27(30-15-12-17-6-2-1-3-7-17)31-18-10-11-21-22(16-18)33-26-20-9-5-14-29-24(20)23-19(25(26)32-21)8-4-13-28-23/h4-6,8-11,13-14,16H,1-3,7,12,15H2,(H2,30,31,34)",C1CCC(=CC1)CCNC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,MNJLMYSABMJVCQ-UHFFFAOYSA-N,"1-[2-(cyclohexen-1-yl)ethyl]-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",464.178,464.178,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126341136,"1-Naphthalen-2-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",466.500,C29H18N6O,92.700,794.000,5.000,36,2,5,2,"InChI=1S/C29H18N6O/c36-29(32-19-10-9-17-5-1-2-6-18(17)15-19)33-20-11-12-23-24(16-20)35-28-22-8-4-14-31-26(22)25-21(27(28)34-23)7-3-13-30-25/h1-16H,(H2,32,33,36)",C1=CC=C2C=C(C=CC2=C1)NC(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,NBVZQEDAEQQMCP-UHFFFAOYSA-N,"1-naphthalen-2-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",466.154,466.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126341158,"4-pyridin-2-yl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperazine-1-carboxamide","",486.500,C28H22N8O,100.000,805.000,2.200,37,1,7,2,"InChI=1S/C28H22N8O/c37-28(36-15-13-35(14-16-36)23-7-1-2-10-29-23)32-18-8-9-21-22(17-18)34-27-20-6-4-12-31-25(20)24-19(26(27)33-21)5-3-11-30-24/h1-12,17H,13-16H2,(H,32,37)",C1CN(CCN1C2=CC=CC=N2)C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,NIDAMJRMCJAOAW-UHFFFAOYSA-N,"4-pyridin-2-yl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperazine-1-carboxamide",486.192,486.192,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342148,"1-Quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-3-[3-(trifluoromethyl)phenyl]urea","",484.400,C26H15F3N6O,92.700,798.000,3.600,36,2,8,2,"InChI=1S/C26H15F3N6O/c27-26(28,29)14-4-1-5-15(12-14)32-25(36)33-16-8-9-19-20(13-16)35-24-18-7-3-11-31-22(18)21-17(23(24)34-19)6-2-10-30-21/h1-13H,(H2,32,33,36)",C1=CC(=CC(=C1)NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5)C(F)(F)F,PIGAASKLFMRCMF-UHFFFAOYSA-N,"1-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-3-[3-(trifluoromethyl)phenyl]urea",484.126,484.126,0,1,0,0,0,0,0,0,0,0,0,0,"",Classification,1,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342185,"1-(4-Acetylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",474.500,C27H18N6OS,125.000,788.000,3.000,35,2,6,3,"InChI=1S/C27H18N6OS/c1-15(34)16-6-8-17(9-7-16)30-27(35)31-18-10-11-21-22(14-18)33-26-20-5-3-13-29-24(20)23-19(25(26)32-21)4-2-12-28-23/h2-14H,1H3,(H2,30,31,35)",CC(=O)C1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,QSISXEFSSQPZME-UHFFFAOYSA-N,"1-(4-acetylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",474.126,474.126,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342281,"1-Cyclohexa-1,5-dien-1-yl-1-(2-hydroxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",462.500,C27H22N6O2,104.000,832.000,2.200,35,2,6,4,"InChI=1S/C27H22N6O2/c34-15-14-33(18-6-2-1-3-7-18)27(35)30-17-10-11-21-22(16-17)32-26-20-9-5-13-29-24(20)23-19(25(26)31-21)8-4-12-28-23/h2,4-13,16,34H,1,3,14-15H2,(H,30,35)",C1CC=C(C=C1)N(CCO)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,SLBQXGPBWCVMHI-UHFFFAOYSA-N,"1-cyclohexa-1,5-dien-1-yl-1-(2-hydroxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",462.18,462.18,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342751,"1-Naphthalen-1-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",482.600,C29H18N6S,108.000,794.000,5.600,36,2,5,2,"InChI=1S/C29H18N6S/c36-29(35-22-11-3-7-17-6-1-2-8-19(17)22)32-18-12-13-23-24(16-18)34-28-21-10-5-15-31-26(21)25-20(27(28)33-23)9-4-14-30-25/h1-16H,(H2,32,35,36)",C1=CC=C2C(=C1)C=CC=C2NC(=S)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,TXJXNMUCCMOVNF-UHFFFAOYSA-N,"1-naphthalen-1-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",482.131,482.131,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342772,"Ethyl 1-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamoyl)piperidine-4-carboxylate","",480.500,C27H24N6O3,110.000,804.000,2.100,36,1,7,4,"InChI=1S/C27H24N6O3/c1-2-36-26(34)16-9-13-33(14-10-16)27(35)30-17-7-8-20-21(15-17)32-25-19-6-4-12-29-23(19)22-18(24(25)31-20)5-3-11-28-22/h3-8,11-12,15-16H,2,9-10,13-14H2,1H3,(H,30,35)",CCOC(=O)C1CCN(CC1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,UEZOOIDFIGASMO-UHFFFAOYSA-N,"ethyl 1-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamoyl)piperidine-4-carboxylate",480.191,480.191,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342810,"Ethyl 4-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamothioyl)piperazine-1-carboxylate","",497.600,C26H23N7O2S,128.000,809.000,2.000,36,1,7,3,"InChI=1S/C26H23N7O2S/c1-2-35-26(34)33-13-11-32(12-14-33)25(36)29-16-7-8-19-20(15-16)31-24-18-6-4-10-28-22(18)21-17(23(24)30-19)5-3-9-27-21/h3-10,15H,2,11-14H2,1H3,(H,29,36)",CCOC(=O)N1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,VBBFIXKUZZWPAI-UHFFFAOYSA-N,"ethyl 4-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamothioyl)piperazine-1-carboxylate",497.163,497.163,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342987,"(3R)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carbothioamide","",486.600,C29H22N6S,98.900,788.000,3.800,36,1,5,2,"InChI=1S/C29H22N6S/c36-29(35-15-12-19(17-35)18-6-2-1-3-7-18)32-20-10-11-23-24(16-20)34-28-22-9-5-14-31-26(22)25-21(27(28)33-23)8-4-13-30-25/h1-11,13-14,16,19H,12,15,17H2,(H,32,36)/t19-/m0/s1",C1CN(C[C@H]1C2=CC=CC=C2)C(=S)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,WWMMTHYAEJRGEY-IBGZPJMESA-N,"(3R)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carbothioamide",486.163,486.163,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126342990,"(3S)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carbothioamide","",486.600,C29H22N6S,98.900,788.000,3.800,36,1,5,2,"InChI=1S/C29H22N6S/c36-29(35-15-12-19(17-35)18-6-2-1-3-7-18)32-20-10-11-23-24(16-20)34-28-22-9-5-14-31-26(22)25-21(27(28)33-23)8-4-13-30-25/h1-11,13-14,16,19H,12,15,17H2,(H,32,36)/t19-/m1/s1",C1CN(C[C@@H]1C2=CC=CC=C2)C(=S)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,WWMMTHYAEJRGEY-LJQANCHMSA-N,"(3S)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carbothioamide",486.163,486.163,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126343309,"1-(3-Nitrophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",461.400,C25H15N7O3,139.000,794.000,2.600,35,2,7,2,"InChI=1S/C25H15N7O3/c33-25(28-14-4-1-5-16(12-14)32(34)35)29-15-8-9-19-20(13-15)31-24-18-7-3-11-27-22(18)21-17(23(24)30-19)6-2-10-26-21/h1-13H,(H2,28,29,33)",C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YJEQHLMUUXJQDG-UHFFFAOYSA-N,"1-(3-nitrophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",461.124,461.124,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126343374,"(3S)-N,N-diethyl-1-(quinoxalino[3,2-f][1,10]phenanthroline-11-carbonyl)piperidine-3-carboxamide","",492.600,C29H28N6O2,92.200,835.000,2.300,37,0,6,4,"InChI=1S/C29H28N6O2/c1-3-34(4-2)29(37)19-8-7-15-35(17-19)28(36)18-11-12-22-23(16-18)33-27-21-10-6-14-31-25(21)24-20(26(27)32-22)9-5-13-30-24/h5-6,9-14,16,19H,3-4,7-8,15,17H2,1-2H3/t19-/m0/s1",CCN(CC)C(=O)[C@H]1CCCN(C1)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YXPRNDBTOCJBSV-IBGZPJMESA-N,"(3S)-N,N-diethyl-1-(quinoxalino[3,2-f][1,10]phenanthroline-11-carbonyl)piperidine-3-carboxamide",492.227,492.227,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126343377,"(3R)-N,N-diethyl-1-(quinoxalino[3,2-f][1,10]phenanthroline-11-carbonyl)piperidine-3-carboxamide","",492.600,C29H28N6O2,92.200,835.000,2.300,37,0,6,4,"InChI=1S/C29H28N6O2/c1-3-34(4-2)29(37)19-8-7-15-35(17-19)28(36)18-11-12-22-23(16-18)33-27-21-10-6-14-31-25(21)24-20(26(27)32-22)9-5-13-30-24/h5-6,9-14,16,19H,3-4,7-8,15,17H2,1-2H3/t19-/m1/s1",CCN(CC)C(=O)[C@@H]1CCCN(C1)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YXPRNDBTOCJBSV-LJQANCHMSA-N,"(3R)-N,N-diethyl-1-(quinoxalino[3,2-f][1,10]phenanthroline-11-carbonyl)piperidine-3-carboxamide",492.227,492.227,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
129852320,"7-Fluorodipyrido[3,2-a:2',3'-c]phenazine","7-fluorodipyrido[3,2-a:2',3'-c]phenazine",300.300,C18H9FN4,51.600,447.000,3.300,23,0,5,0,InChI=1S/C18H9FN4/c19-10-8-12-16(21-9-10)15-11(4-3-7-20-15)17-18(12)23-14-6-2-1-5-13(14)22-17/h1-9H,C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=C(C=N5)F)N=CC=C4,SRWFPOGNKNAYKR-UHFFFAOYSA-N,"7-fluoroquinoxalino[2,3-f][1,10]phenanthroline",300.081,300.081,0,1,0,0,0,0,0,0,0,1,0,0,"",Classification|Literature,2,"",20170913,Springer Nature,Journal Publishers,""
129867916,"Benzo[h]dipyrido[3,2-a:2',3'-c]phenazine","benzo[h]dipyrido[3,2-a:2',3'-c]phenazine",332.400,C22H12N4,51.600,524.000,4.400,26,0,4,0,InChI=1S/C22H12N4/c1-2-6-14-13(5-1)9-10-17-18(14)26-22-16-8-4-12-24-20(16)19-15(21(22)25-17)7-3-11-23-19/h1-12H,C1=CC=C2C(=C1)C=CC3=C2N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,USNNBTLVJBKYRR-UHFFFAOYSA-N,"6,9,15,26-tetrazahexacyclo[12.12.0.02,7.08,13.016,25.017,22]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17,19,21,23-tridecaene",332.106,332.106,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20170913,Springer Nature,Journal Publishers,""
130321508,"11-Ethylquinoxalino[2,3-f][1,10]phenanthroline",SCHEMBL19232997,310.400,C20H14N4,51.600,455.000,3.000,24,0,4,1,"InChI=1S/C20H14N4/c1-2-12-7-8-15-16(11-12)24-20-14-6-4-10-22-18(14)17-13(19(20)23-15)5-3-9-21-17/h3-11H,2H2,1H3",CCC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,RYKMDTXNQSDMQE-UHFFFAOYSA-N,"11-ethylquinoxalino[2,3-f][1,10]phenanthroline",310.122,310.122,0,1,0,0,0,0,0,0,0,0,3,3,"",Patents,1,"",20171007,PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,""
132016817,"10,13,19,26-Tetrazahexacyclo[16.8.0.02,11.03,8.012,17.020,25]hexacosa-1(26),2(11),3,5,7,9,12(17),13,15,18,20,22,24-tridecaene",SCHEMBL19471343,332.400,C22H12N4,51.600,524.000,4.400,26,0,4,0,InChI=1S/C22H12N4/c1-2-7-14-13(6-1)12-24-21-18(14)22-20(15-8-5-11-23-19(15)21)25-16-9-3-4-10-17(16)26-22/h1-12H,C1=CC=C2C(=C1)C=NC3=C2C4=NC5=CC=CC=C5N=C4C6=C3N=CC=C6,UPHYQTQOKNEQEU-UHFFFAOYSA-N,"10,13,19,26-tetrazahexacyclo[16.8.0.02,11.03,8.012,17.020,25]hexacosa-1(26),2(11),3,5,7,9,12(17),13,15,18,20,22,24-tridecaene",332.106,332.106,0,1,0,0,0,0,0,0,0,0,4,2,"",Patents,1,"",20180129,SureChEMBL,Curation Efforts|Research and Development,""
132529498,"6,9,15,18,21,26-Hexazahexacyclo[12.12.0.02,7.08,13.016,25.017,22]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17,19,21,23-tridecaene","",334.300,C20H10N6,77.300,528.000,2.500,26,0,6,0,InChI=1S/C20H10N6/c1-3-11-15(22-7-1)16-12(4-2-8-23-16)18-17(11)25-14-6-5-13-19(20(14)26-18)24-10-9-21-13/h1-10H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC6=NC=CN=C65)N=C24)N=C1,JNKDUUZRIRARCE-UHFFFAOYSA-N,"6,9,15,18,21,26-hexazahexacyclo[12.12.0.02,7.08,13.016,25.017,22]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17,19,21,23-tridecaene",334.097,334.097,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20180408,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
132594576,"Quinoxalino[3,2-f][1,10]phenanthroline-10,13-dicarbonitrile","",332.300,C20H8N6,99.100,589.000,2.600,26,0,6,0,InChI=1S/C20H8N6/c21-9-11-5-6-12(10-22)16-15(11)25-19-13-3-1-7-23-17(13)18-14(20(19)26-16)4-2-8-24-18/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5N=C24)C#N)C#N)N=C1,JSINEFSTAPZLLH-UHFFFAOYSA-N,"quinoxalino[3,2-f][1,10]phenanthroline-10,13-dicarbonitrile",332.081,332.081,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20180409,Japan Chemical Substance Dictionary (Nikkaji)|Wiley,Governmental Organizations|Journal Publishers,""
139039772,"Methanol;quinoxalino[2,3-f][1,10]phenanthroline","",314.300,C19H14N4O,71.800,378.000,"",24,1,5,0,"InChI=1S/C18H10N4.CH4O/c1-2-8-14-13(7-1)21-17-11-5-3-9-19-15(11)16-12(18(17)22-14)6-4-10-20-16;1-2/h1-10H;2H,1H3",CO.C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,JEVTWGMBWAGSBK-UHFFFAOYSA-N,"methanol;quinoxalino[2,3-f][1,10]phenanthroline",314.117,314.117,0,2,0,0,0,0,0,0,0,0,0,0,"","",0,"",20191003,Crystallography Open Database (COD),Research and Development,""
139142238,"Dipyrido[3,2-a:2'3'-c]phenazine chloroform solvate","Dipyrido[3,2-a:2'3'-c]phenazine chloroform solvate",401.700,C19H11Cl3N4,51.600,384.000,"",26,0,4,0,InChI=1S/C18H10N4.CHCl3/c1-2-8-14-13(7-1)21-17-11-5-3-9-19-15(11)16-12(18(17)22-14)6-4-10-20-16;2-1(3)4/h1-10H;1H,C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4.C(Cl)(Cl)Cl,RXHPUMIWEAOAQQ-UHFFFAOYSA-N,"chloroform;quinoxalino[2,3-f][1,10]phenanthroline",400.005,400.005,0,2,0,0,0,0,0,0,0,0,0,0,"","",0,"",20191003,Crystallography Open Database (COD),Research and Development,""
140775195,"11-(2-Phenylethynyl)quinoxalino[2,3-f][1,10]phenanthroline","",382.400,C26H14N4,51.600,673.000,4.200,30,0,4,2,"InChI=1S/C26H14N4/c1-2-6-17(7-3-1)10-11-18-12-13-21-22(16-18)30-26-20-9-5-15-28-24(20)23-19(25(26)29-21)8-4-14-27-23/h1-9,12-16H",C1=CC=C(C=C1)C#CC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,UUDQSLKRXLSUNC-UHFFFAOYSA-N,"11-(2-phenylethynyl)quinoxalino[2,3-f][1,10]phenanthroline",382.122,382.122,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20191206,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,""
148494185,"4,10,13,19,23,29,32-Heptazanonacyclo[20.16.0.03,20.05,18.06,11.012,17.024,37.025,30.031,36]octatriaconta-1,3(20),4,6(11),7,9,12(17),13,15,18,21,24,26,28,30,32,34,36-octadecaene","",487.500,C31H17N7,89.400,884.000,5.200,38,1,7,0,"InChI=1S/C31H17N7/c1-5-17-21-13-16-14-23-24(15-22(16)36-25(21)18-6-2-10-33-27(18)26(17)32-9-1)38-31-20-8-4-12-35-29(20)28-19(30(31)37-23)7-3-11-34-28/h1-12,14-15,36H,13H2",C1C2=CC3=C(C=C2NC4=C5C=CC=NC5=C6C(=C41)C=CC=N6)N=C7C8=C(C9=C(C7=N3)C=CC=N9)N=CC=C8,ZKXVLDQAEJAXPE-UHFFFAOYSA-N,"4,10,13,19,23,29,32-heptazanonacyclo[20.16.0.03,20.05,18.06,11.012,17.024,37.025,30.031,36]octatriaconta-1,3(20),4,6(11),7,9,12(17),13,15,18,21,24,26,28,30,32,34,36-octadecaene",487.155,487.155,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20200812,Google Patents,Research and Development,""
155129538,"6,9,15,26-Tetrazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17,21,23-dodecaen-19-yne",SCHEMBL22446914,330.300,C22H10N4,51.600,524.000,3.100,26,0,4,0,"InChI=1S/C22H10N4/c1-2-6-14-12-18-17(11-13(14)5-1)25-21-15-7-3-9-23-19(15)20-16(22(21)26-18)8-4-10-24-20/h1,3-5,7-12H",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=C6C=CC#CC6=C5)N=C24)N=C1,PSFSZMKKACLACX-UHFFFAOYSA-N,"6,9,15,26-tetrazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17,21,23-dodecaen-19-yne",330.091,330.091,0,1,0,0,0,0,0,0,0,0,1,1,"",Patents,1,"",20201219,SureChEMBL,Curation Efforts|Research and Development,""
155387958,"4-(4,5,9,14-Tetraazabenzo[b]triphenylen-2-yl)benzene-1,2-diamine","4-(4,5,9,14-tetraazabenzo[b]triphenylen-2-yl)benzene-1,2-diamine",388.400,C24H16N6,104.000,615.000,3.400,30,2,6,1,"InChI=1S/C24H16N6/c25-17-8-7-13(11-18(17)26)14-10-16-22(28-12-14)21-15(4-3-9-27-21)23-24(16)30-20-6-2-1-5-19(20)29-23/h1-12H,25-26H2",C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=C(C=N5)C6=CC(=C(C=C6)N)N)N=CC=C4,OXEBTAXXDDFFNP-UHFFFAOYSA-N,"4-quinoxalino[2,3-f][1,10]phenanthrolin-7-ylbenzene-1,2-diamine",388.144,388.144,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20210129,Springer Nature,Journal Publishers,""
